index,service,description,url,phone,url_phone
1052,Taylor Care Adult Behavioral Health,"Taylor Care – Adult Behavioral Health has several locations in New Jersey:

1. **Tuckerton**: 213 West Main Street, Tuckerton, NJ 08087, servicing Ocean & Burlington Counties. Phone: 609-879-2233.
   
2. **Berlin**: 147 Jackson Road, Berlin, NJ 08009, servicing Camden & Gloucester Counties. Phone: 856-809-3000.
   
3. **Galloway**: 319 Chris Gaupp Drive, Galloway, NJ 08205, servicing Atlantic, Cape May & Cumberland Counties. Phone: 609-404-4220.

The information does not specify operating hours or any prerequisites for using the services such as identification requirements.",https://taylorcare.com/,6098792233,https://taylorcare.com/
1053,TD Bank,"{""location"": ""New Jersey"", ""operating_hours"": """", ""prerequisites"": """"}",https://locations.td.com/us/nj,18009372000,https://m.tdbank.com/bank-by-phone-detail.html
1054,TD Bank Glassboro,"Location: 700 N Delsea Drive, Glassboro, NJ  
Operating Hours:  
- Monday: Closed  
- Tuesday: 8:30 AM - 5:00 PM  
- Wednesday: 8:30 AM - 5:00 PM  
- Thursday: 8:30 AM - 6:00 PM  
- Friday: 8:30 AM - 6:00 PM  
- Saturday: 9:00 AM - 1:00 PM  
- Sunday: 11:00 AM - 2:00 PM  
ATM available 24/7.  
Prerequisites: No specific identification requirements mentioned, but notary services are limited to customers only during the COVID-19 pandemic.",https://locations.td.com/us/700-n-delsea-drive-glassboro,8568815200,https://locations.td.com/us/700-n-delsea-drive-glassboro
1056,Teenage After School Program (TAP),"The Teenage After School Program (TAP) is located at 435 Main Street, Paterson, NJ 07501. It operates as an after school and all-day summer program for inner-city youth aged 12 to 15. The program offers life skills, recreation, academic support, and social skill lessons. There is no specific mention of prerequisites or identification requirements to participate in the program. Operating hours are not explicitly stated.",https://ccpaterson.org/teenage-after-school-program,9732797100,https://ccpaterson.org/teenage-after-school-program
1058,Tempest,"Go-Karting is located at 8000 Dividing Creek Rd., Millville, NJ 08332. The facility is open from Friday to Sunday, 3pm to 10pm, and varies during the rest of the year according to the calendar. Participants must be at least 13 years old and 5’0"" tall to drive. Parents or guardians must be present for minors or complete a notarized Parental Permission form. A waiver must be signed for all participants, and those under 18 need a parent or guardian's signature. Reservations are strongly recommended, although walk-ups are accepted.",https://njmp.com/go-karting/,8563277213,https://www.yelp.com/biz/tempest-raceway-at-new-jersey-motorsports-park-millville
1059,Tempest Resource,"Tempest Construction is located at 21 Lakeview Ave, Park Ridge, NJ 07656, US. There are no specified operating hours or prerequisites mentioned for using their services.",https://www.mapquest.com/us/new-jersey/tempest-construction-438986891,+12013071861,https://www.mapquest.com/us/new-jersey/tempest-construction-438986891
1062,Testing in Hunterdon Medical Center,"Hunterdon Health provides laboratory services at the Hunterdon Medical Center, located at 2100 Wescott Drive, Flemington, NJ 08822. The clinical laboratory operates 24 hours a day, seven days a week. Appointments are recommended, and while walk-ins are welcome, they may have to wait as scheduled patients receive priority. No specific prerequisites such as identification are mentioned for using the services.",https://www.hunterdonhealth.org/services/laboratory-services,9087886100,https://www.hunterdonhealth.org/services/laboratory-services/laboratory-locations-and-hours
1064,Thankful Tuesday's With Deacon Laverne S. Williams CSW. And Special Guests,"""""",https://www.facebook.com/photo.php?fbid=10158181413018230&id=280311318229&set=a.10150258053533230,8003678850,https://www.mhanj.org/mhanj-virtual-support-and-learning-centers/
1065,The Alternative,"600 First Avenue, Raritan, NJ 08869. No specific operating hours or prerequisites mentioned.",https://www.alternativesinc.org/,9086851444,https://www.alternativesinc.org/contact/
1066,The American Psychiatry Association,"600 First Avenue, Raritan, NJ 08869. No specific operating hours or prerequisites listed.",https://njpsychiatry.org/,9086851444,https://njpsychiatry.org/
1067,The Arc of Bergen and Passaic Counties,"Location: 223 Moore Street, Hackensack, NJ 07601  
Operating Hours: Not specified  
Prerequisites: No specific prerequisites mentioned, but contact information is provided for inquiries.",https://www.arcbp.com/,2013430322,https://www.arcbp.com/
1068,The Arc of Somerset County,"The Arc of Somerset County is located in Somerset County, New Jersey, and serves individuals with developmental disabilities and their families. The organization runs multiple programs and services, including supported employment, residential services, and day habilitation centers. While specific operating hours are not listed, they can be contacted via their administrative office phone number at 908-725-8544 for inquiries. No explicit prerequisites or forms of identification are mentioned for using their services.",https://www.thearcofsomerset.org/,9087258544,https://www.thearcofsomerset.org/
1070,The Aviation Hall of Fame & Museum of New Jersey,"The Aviation Hall of Fame and Museum of NJ is located at 400 Fred Wehran Drive, Teterboro, NJ 07608. It is open Wednesday to Saturday from 10:30 AM to 4 PM, with the last admission at 2:45 PM. Reservations are recommended to assist with staffing requirements, and payment can be made onsite (credit/debit card preferred or exact cash). There are no specific prerequisites mentioned, but it is noted that library and membership passes will not be accepted for certain events.",https://njahof.org/,2012886344,https://njahof.org/
1071,The Belskie Museum of Art & Science,"The Belskie Museum of Art and Science is located at 280 High Street, Closter, New Jersey 07624. It operates on Sundays from 1 PM to 4 PM for opening receptions, and thereafter on Saturdays and Sundays from 2 PM to 4 PM. No information regarding prerequisites, such as the need for identification, is provided.",https://www.belskiemuseum.com/,2017680286,https://www.belskiemuseum.com/
1072,The Branches Outreach,"Location: 280 High Street, Closter, New Jersey 07624  
Operating Hours: Opening Receptions on Sundays from 1 - 4 PM; after opening reception, Saturdays and Sundays from 2 - 4 PM  
Prerequisites: No identification requirements mentioned.",https://thebranchesoutreach.org/,2017680286,https://thebranchesoutreach.org/
1073,The Caregiver Support Project,"Caregivers of New Jersey is located at 50 Millstone Road, Building 300, Suite 201, East Windsor, NJ 08520. Their phone number is 800-372-6510. There is no specific information mentioned about operating hours or prerequisites such as a need for identification to access their services.",https://njcaregivers.org/,18772223737,https://www.nj.gov/humanservices/doas/services/a-k/jacc/
1074,The Center for Great Expectations,"Location: 19 Dellwood Ln, Somerset, NJ  
Operating Hours: Not specified  
Prerequisites: No specific prerequisites mentioned, but potential clients may need to confirm eligibility based on program requirements.",https://www.cge-nj.org/,7322477003,https://www.cge-nj.org/
1075,The Channel Club,"Channel Club Marina is located at 33 West Street, Monmouth Beach, NJ 07750. The marina offers wet, dry, and transient slips for boat docking and storage. There is no specific information regarding operating hours or prerequisites, such as identification requirements, on the website.",https://channelclubmarina.com/,7322227717,https://channelclubmarina.com/
1076,The Club Pilates,"Club Pilates Jersey City is located at 171 Morgan Street, Jersey City, NJ 07302. Their operating hours are as follows: Monday from 6:00 AM to 9:00 PM, Tuesday from 6:30 AM to 9:30 PM, Wednesday from 6:00 AM to 9:00 PM, Thursday from 6:30 AM to 9:30 PM, Friday from 9:00 AM to 7:00 PM, Saturday from 8:30 AM to 4:30 PM, and Sunday from 8:00 AM to 4:00 PM. There are specific class prerequisites indicated for higher-level classes, such as prior experience or instructor approval for advanced levels, but no general requirements for using the studio were mentioned.",https://www.clubpilates.com/location/jerseycity,2012018020,https://www.clubpilates.com/location/jerseycity
1077,The Community Living Education Project (CLEP),"Location: 300 Atrium Drive, Suite 100, Somerset, NJ 08873  
Operating Hours: Not specified  
Prerequisites: No specific prerequisites mentioned for using the services.",https://clep.rutgers.edu/,7322353277,https://clep.rutgers.edu/
1079,The Depression and Bipolar Support Alliance (DBSA),"Location: Various support group locations throughout New Jersey including Sussex County Library, Shimon and Sara Birnbaum Jewish Community Center, and others.

Operating Hours: Support group meetings generally occur on specific days and times, such as Tuesdays and Fridays in Franklin, Wednesdays in Bridgewater, and others at different locations.

Prerequisites: Contact information for each location's representative is provided, but specific prerequisites for attendance (like identification) are not mentioned in the text.",https://dbsanewjersey.org/,8888292483,https://dbsanewjersey.org/
